Price,Distance,Year
1320000,7.5,2016
1890000,7.5,2016
1240000,7.5,2016
2450000,7.5,2016
1590000,7.5,2016
2450000,7.5,2016
3020000,7.5,2016
1625000,7.5,2016
2775000,7.5,2016
568000,7.5,2016
706000,7.5,2016
2500000,7.5,2016
2350000,7.5,2016
1385000,7.5,2016
655250,7.5,2016
1666000,7.5,2016
430000,7.5,2017
2040000,7.5,2016
505000,7.5,2016
500000,7.5,2016
622000,7.5,2016
1650000,7.5,2016
371000,7.5,2016
1900000,7.5,2016
1625000,7.5,2016
701000,7.5,2016
1100000,7.5,2016
2200000,7.5,2016
975000,7.5,2016
546500,10.6,2016
620000,10.6,2017
1220000,10.6,2016
550000,10.6,2016
585000,10.6,2016
705000,10.6,2016
420000,10.6,2016
1705000,10.6,2016
490000,10.6,2016
579000,10.6,2017
1110000,10.6,2016
540000,10.6,2016
750000,10.6,2016
1115000,10.6,2016
1000000,10.6,2016
595000,10.6,2016
690000,10.6,2017
1401000,10.6,2016
808000,10.6,2016
1031000,10.6,2016
600000,10.6,2016
655000,10.6,2016
1195000,10.6,2016
850000,10.6,2016
830000,10.6,2016
1076000,10.6,2016
1362000,10.6,2016
690000,10.6,2017
1375000,10.6,2017
1400000,10.6,2016
475000,10.6,2016
1030000,10.6,2016
1455000,10.6,2016
1125000,10.6,2016
3850000,9,2016
1605000,9,2016
470000,9,2016
2150000,9,2016
1740000,9,2016
1660000,9,2016
1260000,9,2016
2200000,9,2016
485000,9,2016
1651000,9,2016
1875000,9,2016
1797000,9,2016
1050000,9,2016
405000,9,2016
551000,14.5,2017
350000,14.5,2016
280000,14.5,2016
425000,14.5,2016
537000,14.5,2017
600000,14.5,2016
460000,14.5,2016
611000,14.5,2017
495000,14.5,2016
472500,14.5,2016
421000,14.5,2016
480000,12.4,2016
980000,12.4,2016
1000000,12.4,2017
731000,12.4,2017
610000,12.4,2016
380000,12.4,2017
690000,12.4,2016
607500,12.4,2016
705500,12.4,2016
677200,7.8,2016
1155000,7.8,2016
817000,7.8,2016
1035000,7.8,2016
677500,7.8,2016
630000,7.8,2016
760000,7.8,2016
730000,7.8,2016
750000,7.8,2016
440000,7.8,2016
685000,7.8,2016
967500,7.8,2017
210000,7.8,2017
1340000,7.8,2016
925000,7.8,2016
270000,7.8,2016
1275000,7.8,2016
925000,7.8,2016
1336000,7.8,2016
200000,7.8,2016
1100000,12.1,2017
1500000,12.1,2017
1470000,12.1,2017
1160000,12.1,2016
1100000,12.1,2016
820000,12.1,2016
690000,12.1,2016
740000,12.1,2016
975000,12.1,2016
1060000,12.1,2016
680000,12.1,2016
825000,12.1,2016
1430000,12.1,2016
435000,12.1,2016
1370000,12.1,2016
605000,12.1,2016
1355000,12.1,2016
785000,12.1,2016
1420000,12.1,2016
1610000,12.1,2016
290000,12.1,2016
910500,12.1,2016
331000,12.1,2017
685000,12.1,2017
256500,12.1,2016
1365000,12.1,2016
860000,12.1,2016
1300000,12.1,2016
835000,12.1,2016
720000,12.1,2016
861500,12.1,2016
500000,12.1,2016
1670000,12.1,2016
1400000,12.1,2017
692000,12.1,2017
603000,12.1,2016
1076000,12.1,2016
1100000,12.1,2016
291000,12.1,2016
1200000,12.1,2016
1090000,12.1,2016
1220000,12.1,2016
1800000,12.1,2016
435000,12.1,2016
1641000,12.1,2016
745500,12.1,2016
1260000,12.1,2016
1401000,11.8,2016
2250000,11.8,2016
1715000,11.8,2016
1960000,11.8,2016
250000,11.8,2016
290000,11.8,2017
1708000,11.8,2017
758000,11.8,2017
1920000,11.8,2016
1256000,11.8,2016
1918000,11.8,2016
900000,11.8,2016
1875000,11.8,2016
1250000,11.8,2016
1360000,11.8,2016
1770000,11.8,2016
435000,11.8,2016
1836000,11.8,2016
1250000,11.8,2016
950000,11.8,2016
260000,11.8,2016
822500,11.8,2016
810000,11.8,2016
1322000,11.8,2016
861000,11.8,2016
765000,11.8,2016
973000,11.8,2016
1845000,11.8,2016
1535000,11.8,2016
2005000,11.8,2016
932000,11.8,2016
1500000,11.8,2016
260000,11.8,2016
1390000,11.8,2016
940000,11.8,2016
296000,11.8,2016
1850000,11.8,2017
475000,11.8,2016
820000,11.8,2016
940000,11.8,2016
1668000,11.8,2016
1470000,11.8,2017
981000,11.8,2017
430000,11.8,2017
362000,11.8,2016
410000,11.8,2016
1197000,11.8,2016
1690000,11.8,2016
447000,11.8,2016
1177000,11.8,2016
617500,11.8,2016
479500,11.8,2016
2050000,11.8,2016
405000,11.8,2016
450000,11.8,2016
1061000,8.2,2016
1020000,8.2,2016
912500,8.2,2016
1074000,8.2,2016
1021000,8.2,2016
1415000,8.2,2016
710000,8.2,2017
837000,8.2,2017
850000,8.2,2017
850000,8.2,2016
520000,8.2,2016
347000,8.2,2016
1225000,8.2,2016
438000,8.2,2016
360000,8.2,2016
620000,8.2,2016
415000,8.2,2016
723000,8.2,2016
530000,8.2,2016
967000,8.2,2016
840000,8.2,2016
241000,8.2,2017
910000,8.2,2017
470000,8.2,2016
820000,8.2,2016
756000,8.2,2016
845000,8.2,2016
850000,8.2,2016
620000,8.2,2016
1001000,8.2,2016
875000,8.2,2016
520000,8.2,2016
915000,8.2,2016
830000,8.2,2016
510000,8.2,2017
545000,8.2,2017
691000,8.2,2016
991000,8.2,2016
913000,8.2,2016
850000,8.2,2016
705000,8.2,2016
709000,8.2,2016
900000,8.2,2016
790000,8.2,2016
770000,8.2,2016
495000,8.2,2016
1575000,8.2,2017
326500,8.2,2017
1028000,8.2,2017
288000,8.2,2017
1151500,8.2,2016
860000,8.2,2016
805000,8.2,2016
262500,8.2,2016
450000,8.2,2016
935000,8.2,2016
830000,8.2,2016
456000,8.2,2016
660000,8.2,2016
420000,8.2,2016
820000,8.2,2016
1030000,8.2,2016
878000,8.2,2016
765000,13.9,2016
730000,13.9,2017
730000,13.9,2017
593000,13.9,2016
816000,13.9,2016
720000,13.9,2016
300000,13.9,2017
670000,13.9,2016
685000,13.9,2017
600000,13.9,2016
600000,13.9,2016
185000,13.9,2016
463000,13.9,2016
319000,13.9,2016
660000,13.9,2017
560000,13.9,2017
625000,13.9,2017
791000,13.9,2017
541000,13.9,2016
760000,13.9,2016
840000,13.9,2016
145000,13.9,2016
460000,13.9,2016
190000,13.9,2016
430000,10.9,2016
507000,10.9,2017
892000,10.9,2016
695000,10.4,2016
1160000,10.4,2016
1330000,10.4,2016
695000,10.4,2016
812000,10.4,2016
350000,10.4,2016
630000,10.4,2016
635000,10.4,2016
636500,10.4,2016
2575000,10.4,2016
445000,10.4,2016
710000,10.4,2017
640000,10.4,2016
1010000,14,2017
305000,14,2016
400000,14,2016
880000,14,2016
1076000,14,2016
1045000,14,2017
600000,14,2016
1225000,14,2016
1035000,14,2016
690000,14,2016
1050000,14,2016
1045000,14,2016
865000,14,2016
1033000,14,2017
991000,14,2017
1641000,14,2016
655000,14,2016
750000,14,2016
1025000,14,2017
637000,14,2016
633500,14,2016
1180000,14,2016
1124000,14,2016
1225000,14,2016
855000,14,2016
1600000,14,2016
665000,14,2016
605000,7.4,2016
660000,7.4,2016
327000,7.4,2016
570000,7.4,2016
755000,7.4,2016
1925000,7.4,2016
520000,7.4,2016
1000000,2.5,2016
725000,2.5,2016
425000,2.5,2016
1280000,2.5,2016
1000000,2.5,2016
546000,2.5,2016
1475000,2.5,2016
895000,2.5,2016
405000,2.5,2016
1015000,2.5,2016
930000,2.5,2016
415000,2.5,2017
1900000,2.5,2016
662500,2.5,2016
831000,2.5,2016
1110000,2.5,2016
565000,2.5,2016
1010000,2.5,2016
1300000,2.5,2016
1300000,2.5,2016
360000,1.9,2016
1370000,1.9,2016
800000,1.9,2016
930000,9.1,2016
650000,9.1,2016
985000,9.1,2016
915000,9.1,2016
845000,9.1,2016
941000,9.1,2016
1030000,9.1,2016
392250,9.1,2016
508000,9.1,2017
420000,9.1,2016
506000,9.1,2016
855000,9.1,2016
380000,9.1,2016
611000,9.1,2016
1260000,12.5,2016
931999,12.5,2016
800000,12.5,2016
950000,12.5,2016
780000,12.5,2016
503000,5.3,2016
1257000,5.3,2016
1562000,5.3,2016
1100000,5.3,2016
1740000,5.3,2016
315000,5.3,2016
1650000,9.3,2016
1380000,9.3,2016
620000,9.3,2016
1335000,9.3,2016
1000000,9.3,2017
860000,12.7,2016
1415000,12.7,2016
2000000,12.7,2017
720000,14.5,2016
380000,14.5,2016
843000,14.5,2017
501000,14.5,2016
820500,14.5,2017
722000,14.5,2016
746000,14.5,2016
685000,14.5,2016
455000,14.5,2016
600000,14.5,2016
575000,14.5,2016
566000,14.5,2016
1250000,9.8,2017
393000,9.8,2016
440000,9.8,2016
595000,9.8,2016
2200000,9.8,2016
1700000,3.7,2016
1908000,3.7,2016
1330000,9.1,2017
1300000,9.1,2017
470000,9.1,2017
1740000,9.1,2017
1700000,3.3,2017
1100000,3.3,2017
2155000,3.3,2017
2115000,3.3,2017
2810000,3.3,2017
2130000,3.3,2017
2950000,3.3,2017
2150000,3.3,2017
2035000,3.3,2017
1500000,3.3,2017
1190000,3.3,2017
320000,6.4,2017
1285000,6.4,2017
1975000,6.4,2017
316000,6.4,2017
916000,11.1,2017
750000,11.1,2017
910000,11.1,2017
1859000,6.3,2017
1200000,6.3,2017
480000,6.3,2017
1635000,6.3,2017
1705000,6.3,2017
1005000,6.3,2017
852000,6.3,2017
690000,6.3,2017
2120000,6.3,2017
405000,6.3,2017
2100000,5.9,2017
1435000,5.9,2017
1020000,5.9,2017
1041000,5.9,2017
565000,5.9,2017
2250000,5.9,2017
900000,5.9,2017
1490000,5.9,2017
1230000,5.9,2017
1050000,5.9,2017
1005000,5.9,2017
1316500,5.9,2017
1495000,12.2,2017
1126000,12.2,2017
822000,12.2,2017
770000,12.2,2017
890000,12.2,2017
765000,10.5,2017
881000,10.5,2017
850000,10.5,2017
1300000,10.5,2017
1250000,10.5,2017
760000,10.5,2017
1600000,10.5,2017
1900000,9.2,2017
1922000,9.2,2017
2000000,9.2,2017
700000,9.2,2017
1890000,9.2,2017
1630000,9.2,2017
800000,9.2,2017
1670000,9.2,2017
1725000,9.2,2017
1110000,9.5,2017
894000,9.5,2017
1402000,13,2017
1500000,13,2017
1100000,13,2017
2000000,13,2017
710000,13,2017
620000,13,2017
1105000,13,2017
1303000,13,2017
1375000,13,2017
1300000,13,2017
1286000,13,2017
1920000,13,2017
1968500,13,2017
845000,13,2017
1107000,13,2017
641500,13,2017
725000,13,2017
1515000,13.9,2017
986000,13.9,2017
830000,13.9,2017
767000,13.9,2017
1860000,13.9,2017
1200000,13.9,2017
1175000,13.9,2017
1225000,13.9,2017
1055000,13.9,2017
1351000,13.9,2017
1962000,13.9,2017
810000,13.9,2017
850000,13.9,2017
535000,13.9,2017
1640000,13.9,2017
809000,13.9,2017
1510000,13.9,2017
1292000,13.9,2017
1165000,13.9,2017
959000,13.9,2017
1251000,13.9,2017
1205000,13.9,2017
780000,13.1,2017
572000,13.1,2017
910000,13.1,2017
1760000,13.1,2017
1726000,13.1,2017
990000,13.1,2017
646500,13.1,2017
2080000,13.1,2017
610000,10.8,2017
925000,10.8,2017
760000,10.8,2017
771000,10.8,2017
441700,10.8,2017
1000000,10.8,2017
730000,10.8,2017
2575000,11.2,2017
2900000,11.2,2017
5800000,11.2,2017
2140000,11.2,2017
2225000,11.2,2017
975000,11.2,2017
4225000,11.2,2017
2100000,11.2,2017
1392000,11.2,2017
2445000,11.2,2017
520000,11.2,2017
2000000,11.2,2017
1350000,11.2,2017
1900000,11.2,2017
1002500,11.2,2017
2415000,11.2,2017
1055000,11.2,2017
1990000,11.2,2017
3025000,11.2,2017
1502000,11.2,2017
1221000,11.2,2017
2550000,11.2,2017
1470000,11.2,2017
725000,10.7,2017
2140000,10.7,2017
1630000,10.7,2017
910000,10.7,2017
1975000,10.7,2017
1635000,10.7,2017
1880000,10.7,2017
1743000,10.7,2017
2291000,10.7,2017
1270000,10.7,2017
1400000,10.7,2017
1640000,10.7,2017
1700000,10.7,2017
1900000,10.7,2017
972000,10.7,2017
1652000,5.2,2017
735000,5.2,2017
1210000,5.2,2017
412000,5.2,2017
528000,5.2,2017
1115000,5.2,2017
1300000,5.2,2017
320000,5.2,2017
1500000,5.2,2017
1260000,5.2,2017
1210000,5.2,2017
1200000,5.2,2017
315000,5.2,2017
830000,5.2,2017
1385000,5.2,2017
981000,5.2,2017
418000,5.2,2017
585000,5.2,2017
1900000,5.2,2017
1450000,5.2,2017
1200000,5.2,2017
600000,5.2,2017
1075000,5.2,2017
884000,5.2,2017
957000,5.2,2017
480000,5.2,2017
1650000,5.2,2017
1440000,5.2,2017
955000,5.2,2017
1310000,4.5,2017
1283000,4.5,2017
1025000,4.5,2017
1015000,4.5,2017
500000,4.5,2017
550000,4.5,2017
460000,4.5,2017
1185000,4.5,2017
435000,4.5,2017
690000,4.5,2017
385000,4.5,2017
632000,4.5,2017
835000,4.5,2017
1500000,4.5,2017
407500,5.9,2017
670000,5.9,2017
825000,5.9,2017
645000,5.9,2017
1222000,5.9,2017
1060000,5.9,2017
1220000,5.9,2017
1097000,5.9,2017
1100000,5.9,2017
1270000,5.9,2017
670000,5.9,2017
640000,5.9,2017
1200000,5.9,2017
545000,5.9,2017
1205000,5.9,2017
860000,11.8,2017
599900,11.8,2017
1540000,11.8,2017
910000,11.8,2017
1100000,11.8,2017
1730000,11.8,2017
760000,11.8,2017
794000,11.8,2017
1360000,11.8,2017
1207000,11.8,2017
1591000,11.7,2017
580000,11.7,2017
605000,11.7,2017
975000,11.7,2017
1465500,11.7,2017
870000,11.7,2017
1385000,11.7,2017
1815000,11.7,2017
1590000,11.7,2017
813000,11.7,2017
1601000,11.7,2017
1225000,11.7,2017
1930000,7.8,2017
2570000,7.8,2017
2216000,7.8,2017
2110000,7.8,2017
855000,7.8,2017
771000,7.8,2017
2513000,7.8,2017
1900000,7.8,2017
1620000,7.8,2017
3550000,7.8,2017
1980000,7.8,2017
1861000,7.8,2017
1402000,7.8,2017
1905000,7.8,2017
5020000,7.8,2017
2990000,7.8,2017
1855000,7.8,2017
1500000,7.8,2017
835000,7.8,2017
3115000,9,2017
913000,9,2017
2510000,9,2017
8000000,9,2017
1775000,9,2017
3725000,9,2017
3450000,3.2,2017
1290000,3.2,2017
1614500,3.2,2017
1550000,3.2,2017
595000,3.2,2017
1300000,3.2,2017
2450000,3.2,2017
1201000,11.4,2017
635000,11.4,2017
1424000,11.4,2017
285000,11.4,2017
305000,11.4,2017
1105000,11.4,2017
1200000,11.4,2017
945000,11.4,2017
603000,11.4,2017
1390000,11.4,2017
1667000,11.4,2017
330000,11.4,2017
577000,11.4,2017
535000,8.9,2017
305000,8.1,2017
550000,8.1,2017
655000,8.1,2017
1300000,8.1,2017
1700000,8.1,2017
575000,8.1,2017
742500,8.1,2017
1000000,9.3,2017
1104000,9.3,2017
630000,9.3,2017
1350000,9.3,2017
997000,9.3,2017
490000,9.3,2017
701000,13.6,2017
905000,13.6,2017
988000,13.6,2017
820000,13.6,2017
1825000,3.4,2017
1500000,3.4,2017
641000,3.4,2017
1250000,3.4,2017
1652500,3.4,2017
1250000,3.4,2017
1660000,3.4,2017
465000,3.4,2017
700000,3.4,2017
1000000,3.4,2017
712000,3.4,2017
1650000,3.4,2017
495000,7.8,2017
930000,7.8,2017
781000,7.8,2017
995000,7.8,2017
677776,7.8,2017
790000,7.8,2017
680000,7.8,2017
1180000,7.8,2017
940500,7.8,2017
824000,7.8,2017
941000,7.8,2017
775000,7.8,2017
985000,7.8,2017
1020000,7.8,2017
1500000,7.8,2017
590000,7.8,2017
1005000,7.8,2017
901000,7.8,2017
990000,7.8,2017
1455000,7.8,2017
1250000,7.8,2017
710000,7.8,2017
1790000,7.8,2017
650000,7.8,2017
720000,7.8,2017
720000,7.8,2017
1240000,9.2,2017
875000,9.2,2017
887000,9.2,2017
770000,9.2,2017
330000,9.2,2017
535000,1.6,2017
1308000,1.6,2017
945000,1.6,2017
550000,1.6,2017
1309000,1.6,2017
1300000,1.6,2017
888000,1.6,2017
1000000,1.6,2017
1350000,2.5,2017
855000,2.5,2017
1480000,13.9,2017
1300000,13.9,2017
1400000,13.9,2017
1542000,13.9,2017
1100000,13.9,2017
782000,13.9,2017
1090000,13.9,2017
1700000,13.9,2017
1355000,13.9,2017
1880000,13.9,2017
1545000,13.9,2017
1955000,13.9,2017
440000,8,2017
1700000,8,2017
1070000,8,2017
745000,8,2017
1400000,8,2017
1400000,8,2017
2020000,8,2017
325000,8,2017
1400000,8,2017
700000,8,2017
1652000,8,2017
1131000,8,2017
1607500,8,2017
450000,8,2017
310000,8,2017
1400000,8,2017
1720000,8,2017
983000,8,2017
330000,8,2017
1162500,8,2017
707000,8,2017
700000,8,2017
510000,8,2017
610000,8,2017
960000,8,2017
350000,8,2017
426500,8,2017
676000,5.8,2017
1500000,5.8,2017
700000,12.4,2017
660000,12.4,2017
741000,12.4,2017
949500,12.4,2017
532000,12.4,2017
698000,12.4,2017
687000,12.4,2017
670000,12.4,2017
1000000,12.4,2017
445000,12.4,2017
730000,12.4,2017
725000,12.4,2017
668000,12.4,2017
328000,12.4,2017
543500,12.4,2017
1200000,3.5,2017
330000,3.5,2017
846000,3.5,2017
1345000,3.5,2017
1802500,3.5,2017
1520000,3.5,2017
1625000,3.5,2017
2555000,3.5,2017
1055000,3.5,2017
950000,3.5,2017
1100000,4.4,2017
1250000,4.4,2017
953000,4.4,2017
603000,4.4,2017
940000,4.4,2017
1550000,4.4,2017
500000,4.4,2017
450000,4.4,2017
390000,4.4,2017
1205000,4.4,2017
1085000,4.4,2017
1060000,4.4,2017
917000,4.4,2017
392500,6.4,2017
1320000,6.4,2017
885000,6.4,2017
485000,6.4,2017
760000,6.4,2017
1375000,6.4,2017
1270000,6.4,2017
871000,6.4,2017
360000,6.4,2017
315000,6.4,2017
831000,6.4,2017
882000,6.4,2017
895000,6.4,2017
260000,10.4,2017
575000,10.4,2017
1452000,9.2,2017
721000,9.2,2017
1800000,9.2,2017
1253000,9.2,2017
1950000,9.2,2017
2085000,9.2,2017
1760000,9.2,2017
710000,9.2,2017
2340000,9.2,2017
3310000,9.2,2017
1601000,9.2,2017
797000,9.2,2017
910000,9.2,2017
1315000,9.2,2017
683000,13,2017
1158000,13,2017
793000,13,2017
780000,13,2017
420000,13,2017
895000,13,2017
885000,13,2017
597500,13,2017
690000,13,2017
822000,13,2017
710000,13,2017
730000,13,2017
901000,13,2017
643000,13,2017
645000,13,2017
595000,13,2017
820000,13,2017
1050000,13,2017
621000,13,2017
705000,13,2017
590000,13,2017
680000,13,2017
935000,13,2017
720000,13,2017
725000,12.1,2017
740000,12.1,2017
880000,12.1,2017
630000,12.1,2017
1615000,13.7,2017
2513000,13.7,2017
1910000,13.7,2017
1620000,13.7,2017
1789000,13.7,2017
837000,13.7,2017
2500000,13.7,2017
665000,13.7,2017
1560000,13.7,2017
860000,13.7,2017
1475000,13.7,2017
840000,13.7,2017
1700000,4.6,2017
440000,4.6,2017
580000,4.6,2017
535000,4.6,2017
635000,4.6,2017
317500,4.6,2017
160000,4.6,2017
360000,4.6,2017
300000,4.6,2017
1800000,4.6,2017
275000,4.6,2017
1300000,4.6,2017
1525000,4.6,2017
1620000,4.6,2017
1985000,4.6,2017
1750000,4.6,2017
2100000,4.6,2017
560000,4.6,2017
3750000,7.5,2017
780000,7.5,2017
500000,7.5,2017
1264000,7.5,2017
1462000,7.5,2017
440000,7.5,2017
1575000,7.5,2017
1320000,7.5,2017
3600000,7.5,2017
2425000,7.5,2017
1890000,7.5,2017
400500,7.5,2017
1405000,7.5,2017
2102000,7.5,2017
435000,7.5,2017
375000,7.5,2017
555000,7.5,2017
532000,7.5,2017
1450000,10.6,2017
1340000,10.6,2017
630000,10.6,2017
1271000,10.6,2017
610000,10.6,2017
910000,10.5,2017
665000,10.5,2017
575000,10.5,2017
706000,10.5,2017
780000,10.5,2017
601000,10.5,2017
805000,10.5,2017
690000,10.5,2017
682000,10.5,2017
657000,10.5,2017
630000,10.5,2017
880000,9.4,2017
687000,9.4,2017
650000,9.4,2017
855000,9.4,2017
613000,9.4,2017
640000,9.4,2017
442000,9.4,2017
810000,9.4,2017
950000,9.4,2017
725000,9.4,2017
998000,13,2017
1340000,13,2017
2190000,13,2017
980000,13,2017
720000,13,2017
990000,7.9,2017
1410000,7.9,2017
970000,7.9,2017
1650000,7.9,2017
3020000,7.9,2017
1689000,7.9,2017
690000,7.9,2017
1851000,7.9,2017
1110000,7.9,2017
1060000,7.9,2017
2100000,9,2017
2325000,9,2017
2400000,9,2017
1740000,9,2017
646000,15,2017
570000,15,2017
843000,12.8,2017
835000,12.8,2017
635000,12.8,2017
490000,12.8,2017
745000,12.8,2017
941000,12.8,2017
738000,12.8,2017
912000,12.8,2017
745000,12.8,2017
570000,12.8,2017
885000,12.8,2017
3800000,5.6,2017
700000,5.6,2017
752000,5.6,2017
690000,5.6,2017
468000,5.6,2017
2600000,5.6,2017
4515000,5.6,2017
3160000,5.6,2017
820000,5.6,2017
2150000,5.6,2017
1965000,5.6,2017
2425000,5.6,2017
643000,5.6,2017
835000,5.6,2017
736000,5.6,2017
590000,7.5,2017
1402000,7.5,2017
1205000,7.5,2017
1190000,7.8,2017
1205000,7.8,2017
860000,7.8,2017
760000,9.2,2017
873000,9.2,2017
640000,9.2,2017
680000,9.2,2017
725000,9.2,2017
472500,9.2,2017
675000,9.2,2017
405000,9.2,2017
838000,9.2,2017
930000,9.2,2017
365000,7.4,2017
1000000,7.4,2017
456000,7.4,2017
2250000,7.4,2017
2000000,7.4,2017
2250000,11.2,2017
3200000,11.2,2017
1380000,11.2,2017
267500,11.2,2017
1290000,11.2,2017
2020000,11.2,2017
1211000,11.2,2017
1380000,11.2,2017
1715157,11.2,2017
1510000,11.2,2017
1220000,11.2,2017
1465000,11.2,2017
431000,8.7,2017
1620000,8.7,2017
1190000,8.7,2017
432000,2.8,2017
1850000,2.8,2017
333000,2.8,2017
452000,2.8,2017
895000,2.8,2017
275000,2.8,2017
683000,2.8,2017
640000,2.8,2017
1865000,11.8,2017
2100000,11.8,2017
442500,11.8,2017
1587000,11.8,2017
2365000,11.8,2017
296000,6.9,2017
1531000,6.9,2017
439000,6.9,2017
1040000,6.9,2017
1670000,6.9,2017
1940000,6.9,2017
560000,6.9,2017
940000,6.9,2017
1515000,6.9,2017
1100000,6.9,2017
1350000,6.9,2017
2300000,6.9,2017
1302500,6.9,2017
1420200,6.9,2017
970000,6.9,2017
1070000,6.9,2017
542000,6.9,2017
1240000,6.9,2017
955000,6.9,2017
1410000,6.9,2017
1656000,12.1,2017
707000,12.1,2017
770000,12.1,2017
582000,12.1,2017
490000,12.1,2017
1255000,12.1,2017
420500,12.1,2017
261000,12.1,2017
535000,12.1,2017
586000,12.1,2017
926000,12.1,2017
1230000,8.4,2017
1560000,8.4,2017
2000000,8.4,2017
820000,8.4,2017
1530000,8.4,2017
1400000,8.4,2017
1200000,8.4,2017
1325500,8.4,2017
890000,8.4,2017
975000,8.4,2017
1820000,8.4,2017
900000,8.4,2017
1410000,8.4,2017
1700000,8.4,2017
956000,8.4,2017
1215000,8.4,2017
828000,8.4,2017
1650000,8.4,2017
2337000,8.4,2017
1370000,8.4,2017
1070000,8.4,2017
1075000,8.4,2017
1100000,8.4,2017
1312000,11.2,2017
960000,11.2,2017
935000,11.2,2017
810000,11.2,2017
1200000,11.2,2017
850000,11.2,2017
944000,11.2,2017
510000,11.2,2017
325000,11.2,2017
800000,11.2,2017
1450000,11.2,2017
500000,11.2,2017
1405000,11.2,2017
1343000,5.5,2017
680000,5.5,2017
695000,5.5,2017
420000,5.5,2017
1300000,5.5,2017
995000,5.5,2017
1750000,5.5,2017
1822000,5.5,2017
280000,5.5,2017
1100000,5.5,2017
1610000,5.5,2017
970000,5.5,2017
970000,5.5,2017
2990000,5.5,2017
1050000,5.5,2017
1290000,5.5,2017
471250,5.5,2017
1235000,5.5,2017
600000,11.5,2017
955000,11.5,2017
601000,11.5,2017
755000,11.5,2017
1400000,11.5,2017
1005000,11.5,2017
860000,11.5,2017
1306000,11.5,2017
1250000,11.5,2017
648000,11.5,2017
2525000,14,2017
1615000,14,2017
655000,14,2017
1351000,14,2017
1205000,14,2017
676000,14,2017
1145000,14,2017
1600000,14,2017
1840000,14,2017
1300000,11.8,2017
2250000,11.8,2017
437500,11.8,2017
960000,11.8,2017
1486000,11.8,2017
1425000,11.8,2017
311500,11.8,2017
835000,2.6,2017
3970000,2.6,2017
2790000,2.6,2017
755000,9.9,2017
750000,9.9,2017
999000,9.9,2017
800000,9.9,2017
800000,9.9,2017
806000,9.9,2017
770000,9.9,2017
496000,9.9,2017
585000,9.9,2017
540000,9.9,2017
708000,9.9,2017
497000,9.9,2017
800000,9.9,2017
1395000,9.9,2017
427500,9.9,2017
560000,9.9,2017
1410000,9.9,2017
520000,9.9,2017
1017500,9.9,2017
910000,9.9,2017
958000,9.9,2017
770000,9.9,2017
1400000,3.8,2017
520000,3.8,2017
1332000,3.8,2017
801000,3.8,2017
2400000,3.8,2017
575000,3.8,2017
950000,3.8,2017
730000,3.8,2017
1110000,3.8,2017
2250000,3.8,2017
2700000,3.8,2017
1375000,3.8,2017
600000,3.8,2017
1030000,3.8,2017
1251000,4.5,2017
1305000,4.5,2017
550000,4.5,2017
645000,4.5,2017
550000,4.5,2017
410000,4.5,2017
690000,4.5,2017
630000,4.5,2017
685000,4.5,2017
570000,4.5,2017
860000,4.5,2017
880000,4.5,2017
475000,4.5,2017
888000,4.5,2017
413000,8.8,2017
1190000,8.8,2017
2000000,8.8,2017
1045000,8.8,2017
1121000,8.8,2017
715000,8.8,2017
1200000,8.8,2017
917500,8.8,2017
770000,8.8,2017
800000,8.8,2017
1075000,8.8,2017
1015000,8.8,2017
880000,8.8,2017
1020000,8.8,2017
1000000,8.8,2017
1010000,8.8,2017
1110000,8.8,2017
800000,8.8,2017
910000,8.8,2017
1215000,8.8,2017
2300000,8.8,2017
1108000,8.8,2017
801000,8.8,2017
1010000,8.8,2017
690000,8.8,2017
630000,8.8,2017
1100000,8.8,2017
1055000,8.8,2017
560000,8.8,2017
385000,8.8,2017
741000,11.2,2017
725000,11.2,2017
615000,11.2,2017
406000,11.2,2017
1010000,11.2,2017
852000,11.2,2017
595000,11.2,2017
665000,11.2,2017
631000,11.2,2017
905000,11.2,2017
845000,11.2,2017
815000,11.2,2017
770000,11.2,2017
935000,11.2,2017
610000,11.2,2017
678500,11.2,2017
861500,11.2,2017
801000,11.2,2017
1150000,11.2,2017
760000,11.2,2017
490000,11.2,2017
605000,11.2,2017
652000,11.2,2017
615000,11.2,2017
407000,11.2,2017
930000,11.2,2017
741000,11.2,2017
375000,11.2,2017
1005000,11.2,2017
800000,11.2,2017
395000,11.2,2017
1025000,11.2,2017
505000,11.2,2017
950000,2.6,2017
1110000,2.6,2017
950000,2.6,2017
1226000,2.6,2017
500000,2.6,2017
1214000,2.6,2017
370000,2.6,2017
790000,2.6,2017
1400000,2.6,2017
500000,2.6,2017
1090000,2.6,2017
1785000,2.6,2017
560000,2.6,2017
690000,2.6,2017
1050000,2.6,2017
2060000,2.6,2017
860000,2.6,2017
1052000,2.6,2017
3000000,2.6,2017
1330000,2.6,2017
630000,2.6,2017
1210000,2.6,2017
911000,2.6,2017
1590000,2.6,2017
1380000,11.4,2017
1150000,11.4,2017
1160000,11.4,2017
615000,11.4,2017
940000,11.4,2017
665000,6.6,2017
950000,6.6,2017
1085000,6.6,2017
847000,6.6,2017
785000,6.6,2017
2240000,2.1,2017
2050000,2.1,2017
460000,2.1,2017
650000,2.1,2017
1100000,2.1,2017
1820000,2.1,2017
1780000,2.1,2017
1024000,2.1,2017
680000,2.1,2017
1150000,2.1,2017
710000,2.1,2017
